borough,datetime,temperature_2m,precipitation,visibility,rain,showers,snowfall,wind_speed_10m,date,hour_nyc,day_of_week,is_weekend,is_rush_hour,is_night,month,season,weather_category,weather_severity
MANHATTAN,2026-01-22 05:00:00+00:00,2.67,0.0,45100.0,0.0,0.0,0.0,17.294992,2026-01-22,5,Thursday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 06:00:00+00:00,2.77,0.0,46000.0,0.0,0.0,0.0,14.417988,2026-01-22,6,Thursday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 07:00:00+00:00,2.37,0.0,39900.0,0.0,0.0,0.0,11.165805,2026-01-22,7,Thursday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 08:00:00+00:00,2.9699998,0.0,41200.0,0.0,0.0,0.0,5.3999996,2026-01-22,8,Thursday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 09:00:00+00:00,2.77,0.0,43900.0,0.0,0.0,0.0,5.7599998,2026-01-22,9,Thursday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 10:00:00+00:00,2.27,0.0,39900.0,0.0,0.0,0.0,8.161764,2026-01-22,10,Thursday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 11:00:00+00:00,2.0700002,0.0,39200.0,0.0,0.0,0.0,8.435069,2026-01-22,11,Thursday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 12:00:00+00:00,2.12,0.0,41000.0,0.0,0.0,0.0,12.599998,2026-01-22,12,Thursday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 13:00:00+00:00,1.9699999,0.0,34700.0,0.0,0.0,0.0,5.904439,2026-01-22,13,Thursday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 14:00:00+00:00,3.9699998,0.0,40400.0,0.0,0.0,0.0,11.200571,2026-01-22,14,Thursday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 15:00:00+00:00,5.97,0.0,44800.0,0.0,0.0,0.0,13.53236,2026-01-22,15,Thursday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 16:00:00+00:00,7.17,0.0,45700.0,0.0,0.0,0.0,18.374111,2026-01-22,16,Thursday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 17:00:00+00:00,8.32,0.0,53200.0,0.0,0.0,0.0,23.871555,2026-01-22,17,Thursday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 18:00:00+00:00,8.67,0.0,53100.0,0.0,0.0,0.0,28.66468,2026-01-22,18,Thursday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 19:00:00+00:00,9.32,0.0,62300.0,0.0,0.0,0.0,29.215502,2026-01-22,19,Thursday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 20:00:00+00:00,9.07,0.0,61100.0,0.0,0.0,0.0,28.01531,2026-01-22,20,Thursday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 21:00:00+00:00,8.62,0.0,61300.0,0.0,0.0,0.0,24.967497,2026-01-22,21,Thursday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 22:00:00+00:00,7.62,0.0,60200.0,0.0,0.0,0.0,15.077082,2026-01-22,22,Thursday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-22 23:00:00+00:00,6.47,0.0,55800.0,0.0,0.0,0.0,10.182337,2026-01-22,23,Thursday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 00:00:00+00:00,6.12,0.0,50400.0,0.0,0.0,0.0,11.212135,2026-01-23,0,Friday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 01:00:00+00:00,5.67,0.0,73400.0,0.0,0.0,0.0,11.298495,2026-01-23,1,Friday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 02:00:00+00:00,5.37,0.0,80000.0,0.0,0.0,0.0,17.58481,2026-01-23,2,Friday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 03:00:00+00:00,4.87,0.0,78800.0,0.0,0.0,0.0,15.034041,2026-01-23,3,Friday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 04:00:00+00:00,4.12,0.0,81500.0,0.0,0.0,0.0,18.751125,2026-01-23,4,Friday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 05:00:00+00:00,3.42,0.0,86100.0,0.0,0.0,0.0,23.441502,2026-01-23,5,Friday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 06:00:00+00:00,3.0700002,0.0,90000.0,0.0,0.0,0.0,25.364037,2026-01-23,6,Friday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 07:00:00+00:00,2.0700002,0.0,81500.0,0.0,0.0,0.0,24.863468,2026-01-23,7,Friday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 08:00:00+00:00,1.17,0.0,74600.0,0.0,0.0,0.0,22.505037,2026-01-23,8,Friday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 09:00:00+00:00,0.47000003,0.0,72500.0,0.0,0.0,0.0,18.72346,2026-01-23,9,Friday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 10:00:00+00:00,-0.32999998,0.0,71900.0,0.0,0.0,0.0,12.682018,2026-01-23,10,Friday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 11:00:00+00:00,-1.43,0.0,61400.0,0.0,0.0,0.0,7.2359104,2026-01-23,11,Friday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 12:00:00+00:00,-1.73,0.0,66000.0,0.0,0.0,0.0,11.298495,2026-01-23,12,Friday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 13:00:00+00:00,-0.78,0.0,60500.0,0.0,0.0,0.0,9.0,2026-01-23,13,Friday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 14:00:00+00:00,-0.22999999,0.0,56700.0,0.0,0.0,0.0,12.819235,2026-01-23,14,Friday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 15:00:00+00:00,0.62,0.0,57200.0,0.0,0.0,0.0,21.603,2026-01-23,15,Friday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 16:00:00+00:00,1.07,0.0,53400.0,0.0,0.0,0.0,23.73271,2026-01-23,16,Friday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 17:00:00+00:00,1.9699999,0.0,57000.0,0.0,0.0,0.0,26.61323,2026-01-23,17,Friday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 18:00:00+00:00,2.42,0.0,62400.0,0.0,0.0,0.0,28.948118,2026-01-23,18,Friday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 19:00:00+00:00,2.37,0.0,60800.0,0.0,0.0,0.0,22.90743,2026-01-23,19,Friday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 20:00:00+00:00,2.0700002,0.0,62300.0,0.0,0.0,0.0,24.149532,2026-01-23,20,Friday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 21:00:00+00:00,2.0700002,0.0,65800.0,0.0,0.0,0.0,25.952478,2026-01-23,21,Friday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 22:00:00+00:00,1.37,0.0,75100.0,0.0,0.0,0.0,23.110205,2026-01-23,22,Friday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-23 23:00:00+00:00,1.12,0.0,85100.0,0.0,0.0,0.0,24.648829,2026-01-23,23,Friday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 00:00:00+00:00,-1.33,0.0,61200.0,0.0,0.0,0.0,29.59235,2026-01-24,0,Saturday,True,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 01:00:00+00:00,-4.9300003,0.0,41700.0,0.0,0.0,0.0,26.220753,2026-01-24,1,Saturday,True,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 02:00:00+00:00,-6.28,0.0,45600.0,0.0,0.0,0.0,29.30409,2026-01-24,2,Saturday,True,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 03:00:00+00:00,-7.53,0.0,61500.0,0.0,0.0,0.0,29.088802,2026-01-24,3,Saturday,True,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 04:00:00+00:00,-8.88,0.0,60200.0,0.0,0.0,0.0,28.165257,2026-01-24,4,Saturday,True,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 05:00:00+00:00,-10.18,0.0,56800.0,0.0,0.0,0.0,23.277834,2026-01-24,5,Saturday,True,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 06:00:00+00:00,-10.83,0.0,56400.0,0.0,0.0,0.0,22.9724,2026-01-24,6,Saturday,True,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 07:00:00+00:00,-11.4800005,0.0,51500.0,0.0,0.0,0.0,19.67195,2026-01-24,7,Saturday,True,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 08:00:00+00:00,-11.88,0.0,47500.0,0.0,0.0,0.0,19.376562,2026-01-24,8,Saturday,True,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 09:00:00+00:00,-12.2300005,0.0,46700.0,0.0,0.0,0.0,18.79255,2026-01-24,9,Saturday,True,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 10:00:00+00:00,-12.4800005,0.0,44300.0,0.0,0.0,0.0,19.296135,2026-01-24,10,Saturday,True,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 11:00:00+00:00,-12.93,0.0,42200.0,0.0,0.0,0.0,20.240198,2026-01-24,11,Saturday,True,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 12:00:00+00:00,-12.4800005,0.0,42000.0,0.0,0.0,0.0,20.87379,2026-01-24,12,Saturday,True,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 13:00:00+00:00,-12.68,0.0,41800.0,0.0,0.0,0.0,15.408671,2026-01-24,13,Saturday,True,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 14:00:00+00:00,-11.93,0.0,46100.0,0.0,0.0,0.0,19.171478,2026-01-24,14,Saturday,True,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 15:00:00+00:00,-11.08,0.0,46500.0,0.0,0.0,0.0,20.421871,2026-01-24,15,Saturday,True,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 16:00:00+00:00,-10.28,0.0,49900.0,0.0,0.0,0.0,15.30741,2026-01-24,16,Saturday,True,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 17:00:00+00:00,-9.28,0.0,56700.0,0.0,0.0,0.0,15.281989,2026-01-24,17,Saturday,True,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 18:00:00+00:00,-8.4800005,0.0,58300.0,0.0,0.0,0.0,13.755579,2026-01-24,18,Saturday,True,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 19:00:00+00:00,-7.9300003,0.0,62100.0,0.0,0.0,0.0,15.072783,2026-01-24,19,Saturday,True,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 20:00:00+00:00,-7.53,0.0,65800.0,0.0,0.0,0.0,18.59845,2026-01-24,20,Saturday,True,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 21:00:00+00:00,-7.88,0.0,65900.0,0.0,0.0,0.0,14.291592,2026-01-24,21,Saturday,True,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 22:00:00+00:00,-8.33,0.0,62800.0,0.0,0.0,0.0,11.457958,2026-01-24,22,Saturday,True,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-24 23:00:00+00:00,-9.08,0.0,61800.0,0.0,0.0,0.0,7.145796,2026-01-24,23,Saturday,True,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-25 00:00:00+00:00,-8.9800005,0.0,63200.0,0.0,0.0,0.0,12.88981,2026-01-25,0,Sunday,True,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-25 01:00:00+00:00,-9.03,0.0,61900.0,0.0,0.0,0.0,13.896187,2026-01-25,1,Sunday,True,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-25 02:00:00+00:00,-9.63,0.0,56000.0,0.0,0.0,0.0,9.107359,2026-01-25,2,Sunday,True,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-25 03:00:00+00:00,-9.83,0.0,54700.0,0.0,0.0,0.0,11.440978,2026-01-25,3,Sunday,True,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-25 04:00:00+00:00,-9.83,0.0,55900.0,0.0,0.0,0.0,10.105681,2026-01-25,4,Sunday,True,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-25 05:00:00+00:00,-10.2300005,0.0,54100.0,0.0,0.0,0.0,8.350138,2026-01-25,5,Sunday,True,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-25 06:00:00+00:00,-10.58,0.0,53200.0,0.0,0.0,0.0,10.948973,2026-01-25,6,Sunday,True,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-25 07:00:00+00:00,-10.33,0.0,48200.0,0.0,0.0,0.0,13.627795,2026-01-25,7,Sunday,True,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-25 08:00:00+00:00,-10.63,0.0,50500.0,0.0,0.0,0.0,13.797913,2026-01-25,8,Sunday,True,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-25 09:00:00+00:00,-10.88,0.0,49500.0,0.0,0.0,0.0,12.10157,2026-01-25,9,Sunday,True,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-25 10:00:00+00:00,-11.13,0.0,42600.0,0.0,0.0,0.0,9.904906,2026-01-25,10,Sunday,True,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-25 11:00:00+00:00,-12.38,0.6,400.0,0.20000002,0.0,0.28,10.703569,2026-01-25,11,Sunday,True,False,False,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-25 12:00:00+00:00,-12.38,2.6,700.0,0.79999983,0.0,1.26,11.384199,2026-01-25,12,Sunday,True,False,False,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-25 13:00:00+00:00,-12.43,1.4,400.0,0.29999995,0.0,0.77,9.693296,2026-01-25,13,Sunday,True,False,False,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-25 14:00:00+00:00,-11.68,2.4,600.0,0.70000005,0.0,1.19,14.48972,2026-01-25,14,Sunday,True,False,False,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-25 15:00:00+00:00,-11.63,1.5,500.0,0.39999998,0.0,0.77,17.654688,2026-01-25,15,Sunday,True,False,False,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-25 16:00:00+00:00,-11.13,2.5,300.0,0.79999995,0.0,1.19,20.326454,2026-01-25,16,Sunday,True,True,False,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-25 17:00:00+00:00,-10.53,2.5,300.0,0.6999999,0.0,1.26,22.077717,2026-01-25,17,Sunday,True,True,False,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-25 18:00:00+00:00,-10.13,2.3,300.0,0.5999999,0.0,1.19,22.057161,2026-01-25,18,Sunday,True,True,False,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-25 19:00:00+00:00,-10.08,2.8,300.0,0.9,0.0,1.3299999,24.627789,2026-01-25,19,Sunday,True,False,False,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-25 20:00:00+00:00,-9.38,3.5,200.0,1.1999998,0.0,1.6100001,24.798225,2026-01-25,20,Sunday,True,False,True,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-25 21:00:00+00:00,-9.08,3.4,400.0,1.0000002,0.0,1.6799998,22.26477,2026-01-25,21,Sunday,True,False,True,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-25 22:00:00+00:00,-8.38,2.8,400.0,0.79999995,0.0,1.4,20.991426,2026-01-25,22,Sunday,True,False,True,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-25 23:00:00+00:00,-7.73,1.9000001,600.0,0.60000014,0.0,0.90999997,22.288042,2026-01-25,23,Sunday,True,False,True,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-26 00:00:00+00:00,-7.03,2.1,800.0,0.5999999,0.0,1.05,24.535526,2026-01-26,0,Monday,False,False,True,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-26 01:00:00+00:00,-6.33,2.6000001,700.0,0.8000001,0.0,1.26,19.137648,2026-01-26,1,Monday,False,False,True,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-26 02:00:00+00:00,-6.48,3.1000001,700.0,0.9000001,0.0,1.54,19.483284,2026-01-26,2,Monday,False,False,True,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-26 03:00:00+00:00,-6.48,1.7,1500.0,0.5,0.0,0.84000003,16.23596,2026-01-26,3,Monday,False,False,True,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-26 04:00:00+00:00,-6.08,0.6,1800.0,0.3,0.0,0.21000001,17.518356,2026-01-26,4,Monday,False,False,True,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-26 05:00:00+00:00,-6.33,0.2,14700.0,0.0,0.0,0.14,18.448023,2026-01-26,5,Monday,False,False,True,1,WINTER,SNOW,LIGHT
MANHATTAN,2026-01-26 06:00:00+00:00,-6.58,0.0,15700.0,0.0,0.0,0.0,16.203999,2026-01-26,6,Monday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 07:00:00+00:00,-6.23,0.0,15900.0,0.0,0.0,0.0,10.805999,2026-01-26,7,Monday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 08:00:00+00:00,-6.4300003,0.0,16300.0,0.0,0.0,0.0,10.24578,2026-01-26,8,Monday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 09:00:00+00:00,-6.83,0.0,15600.0,0.0,0.0,0.0,11.885453,2026-01-26,9,Monday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 10:00:00+00:00,-7.03,0.0,200.0,0.0,0.0,0.0,8.891344,2026-01-26,10,Monday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 11:00:00+00:00,-6.48,0.0,200.0,0.0,0.0,0.0,7.729527,2026-01-26,11,Monday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 12:00:00+00:00,-6.98,0.0,15300.0,0.0,0.0,0.0,6.439876,2026-01-26,12,Monday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 13:00:00+00:00,-7.28,0.0,15400.0,0.0,0.0,0.0,6.9527545,2026-01-26,13,Monday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 14:00:00+00:00,-7.03,0.0,16300.0,0.0,0.0,0.0,7.491114,2026-01-26,14,Monday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 15:00:00+00:00,-6.63,0.0,17300.0,0.0,0.0,0.0,10.195057,2026-01-26,15,Monday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 16:00:00+00:00,-6.33,0.0,200.0,0.0,0.0,0.0,11.709688,2026-01-26,16,Monday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 17:00:00+00:00,-5.78,0.0,15000.0,0.0,0.0,0.0,9.449572,2026-01-26,17,Monday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 18:00:00+00:00,-4.88,0.0,16900.0,0.0,0.0,0.0,10.495713,2026-01-26,18,Monday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 19:00:00+00:00,-3.73,0.0,19900.0,0.0,0.0,0.0,13.441071,2026-01-26,19,Monday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 20:00:00+00:00,-3.13,0.0,26600.0,0.0,0.0,0.0,20.724247,2026-01-26,20,Monday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 21:00:00+00:00,-4.28,0.0,28900.0,0.0,0.0,0.0,22.728518,2026-01-26,21,Monday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 22:00:00+00:00,-5.9300003,0.0,32400.0,0.0,0.0,0.0,20.774214,2026-01-26,22,Monday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-26 23:00:00+00:00,-6.38,0.0,34800.0,0.0,0.0,0.0,24.149532,2026-01-26,23,Monday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 00:00:00+00:00,-6.58,0.0,39300.0,0.0,0.0,0.0,20.808498,2026-01-27,0,Tuesday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 01:00:00+00:00,-7.1800003,0.0,31600.0,0.0,0.0,0.0,15.7908325,2026-01-27,1,Tuesday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 02:00:00+00:00,-7.53,0.0,42200.0,0.0,0.0,0.0,28.99062,2026-01-27,2,Tuesday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 03:00:00+00:00,-8.58,0.0,38000.0,0.0,0.0,0.0,20.140705,2026-01-27,3,Tuesday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 04:00:00+00:00,-8.68,0.0,43600.0,0.0,0.0,0.0,27.534704,2026-01-27,4,Tuesday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 05:00:00+00:00,-9.2300005,0.0,40500.0,0.0,0.0,0.0,22.963936,2026-01-27,5,Tuesday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 06:00:00+00:00,-8.2300005,0.0,47300.0,0.0,0.0,0.0,32.409996,2026-01-27,6,Tuesday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 07:00:00+00:00,-9.53,0.0,36700.0,0.0,0.0,0.0,22.682856,2026-01-27,7,Tuesday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 08:00:00+00:00,-9.58,0.0,36300.0,0.0,0.0,0.0,18.584509,2026-01-27,8,Tuesday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 09:00:00+00:00,-9.83,0.0,36700.0,0.0,0.0,0.0,12.261158,2026-01-27,9,Tuesday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 10:00:00+00:00,-10.33,0.0,34900.0,0.0,0.0,0.0,10.483357,2026-01-27,10,Tuesday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 11:00:00+00:00,-10.68,0.0,36700.0,0.0,0.0,0.0,9.021574,2026-01-27,11,Tuesday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 12:00:00+00:00,-10.9800005,0.0,38000.0,0.0,0.0,0.0,9.585739,2026-01-27,12,Tuesday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 13:00:00+00:00,-11.4800005,0.0,38700.0,0.0,0.0,0.0,11.592894,2026-01-27,13,Tuesday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 14:00:00+00:00,-9.28,0.0,37000.0,0.0,0.0,0.0,15.778516,2026-01-27,14,Tuesday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 15:00:00+00:00,-8.08,0.0,35000.0,0.0,0.0,0.0,19.586117,2026-01-27,15,Tuesday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 16:00:00+00:00,-7.4300003,0.0,35600.0,0.0,0.0,0.0,17.610588,2026-01-27,16,Tuesday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 17:00:00+00:00,-6.78,0.0,44000.0,0.0,0.0,0.0,20.799152,2026-01-27,17,Tuesday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 18:00:00+00:00,-6.63,0.0,38400.0,0.0,0.0,0.0,17.377226,2026-01-27,18,Tuesday,False,True,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 19:00:00+00:00,-6.63,0.0,42400.0,0.0,0.0,0.0,18.391737,2026-01-27,19,Tuesday,False,False,False,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 20:00:00+00:00,-6.58,0.0,41400.0,0.0,0.0,0.0,19.174856,2026-01-27,20,Tuesday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 21:00:00+00:00,-7.4300003,0.0,33600.0,0.0,0.0,0.0,16.434305,2026-01-27,21,Tuesday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 22:00:00+00:00,-8.2300005,0.0,33600.0,0.0,0.0,0.0,17.10284,2026-01-27,22,Tuesday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-27 23:00:00+00:00,-8.53,0.0,31100.0,0.0,0.0,0.0,13.479583,2026-01-27,23,Tuesday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-28 00:00:00+00:00,-9.43,0.0,30400.0,0.0,0.0,0.0,10.636766,2026-01-28,0,Wednesday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-28 01:00:00+00:00,-9.88,0.0,40000.0,0.0,0.0,0.0,9.659814,2026-01-28,1,Wednesday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-28 02:00:00+00:00,-9.38,0.0,38200.0,0.0,0.0,0.0,17.414476,2026-01-28,2,Wednesday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-28 03:00:00+00:00,-10.4800005,0.0,32600.0,0.0,0.0,0.0,15.273505,2026-01-28,3,Wednesday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-28 04:00:00+00:00,-10.13,0.0,35300.0,0.0,0.0,0.0,13.627795,2026-01-28,4,Wednesday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-28 05:00:00+00:00,-10.43,0.0,33400.0,0.0,0.0,0.0,14.205182,2026-01-28,5,Wednesday,False,False,True,1,WINTER,CLEAR,LIGHT
MANHATTAN,2026-01-28 06:00:00+00:00,-10.18,0.0,36400.0,0.0,0.0,0.0,15.328561,2026-01-28,6,Wednesday,False,False,False,1,WINTER,CLEAR,LIGHT
